"site","plot","year","UTMx","UTMy","sekhabtype","terhabtype","pHjord","pHvand","Cijord","Nijord","CNratio","Fosfortal","NitratN","Nilyngfamilien","Pilyngfamilien","NPilyngfamilien","Nigraminoids","Pigraminoids","NPigraminoids","Nitoervemos","Pitoervemos","NPitoervemos","Niandetmos","Piandetmos","NPiandetmos","morlag","vegetationshoejde","vedplanterover1m5md","vedplanterunder1m5md","dvaergbuske5md","vandflade5md","lyngensbladbille5md","enebær5md","gråris5md","havtorn5md","hoeljer5md","hvasavneknippe5md","klokkelyng5md","vadegræs5md","graesningbin","hoesletbin","indikatorarter","antalarter","antalstjernearter","antaltostjernearter","antalenaarigearter","meanscore","andelstjerne","andeltostjerne","Ndep","nedbør","jordtype","slope","aspect","pEL","pEF","pER","pEN","pGC","pGS","pGR","pAnnualsGrime","pchmax","pslamean","psmmean","pEEL","pEEF","pEER","pEEN","pEES","pLDMC","pLM","pLS","pnaeringsratio","pEnaeringsratio","fEL","fEF","fER","fEN","fGC","fGS","fGR","fAnnualsGrime","fchmax","fslamean","fsmmean","fEEL","fEEF","fEER","fEEN","fEES","fLDMC","fLM","fLS","fnaeringsratio","fEnaeringsratio"
5232,717574,2014,"505170","6203420","6230","{6230}","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","8.75","0.","0.012732365673542143","0.12732365673542145","0.","mv","mv","mv","mv","mv","mv","mv","mv","1","0","3","25","9","1","2","3.2","0.36","0.04","13.806000000000001","907.","mv","mv","mv","6.909090909090909","5.071428571428571","3.2857142857142856","3.6818181818181817","2.75","6.75","2.5","0.","0.3834722222222222","26.303676470588243","0.39806137446171536","6.416666666666667","5.25","4.125","3.7083333333333335","0.20833333333333334","245.03093750000002","11.921085219600698","315.5100694444446","1.1205533596837944","0.898989898989899","6.863636363636363","4.9411764705882355","3.5714285714285716","3.5789473684210527","3.130434782608696","5.3478260869565215","3.5217391304347827","0.","2.0508888888888888","22.65430952380952","148.24664997981515","7.","5.304347826086956","4.521739130434782","3.4347826086956523","0.17391304347826086","238.9101666666667","57.46847320883954","1031.0039534882483","1.0021052631578948","0.7596153846153846"
5232,717575,2014,"505270","6203390","6230","{6230}","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","8.75","0.","0.012732365673542143","12.732365673542143","0.","mv","mv","mv","mv","mv","mv","mv","mv","1","0","6","24","14","2","1","3.708333","0.5833333333333334","0.08333333333333333","13.806000000000001","907.","mv","mv","mv","7.208333333333333","5.","2.25","2.75","1.","10.5","0.5","0.","0.20659722222222224","14.78333333333333","0.40652089646212136","6.375","6.083333333333333","2.9583333333333335","2.75","0.","306.46677083333344","6.93141373163542","85.97859375000003","1.2222222222222223","0.9295774647887324","6.956521739130435","4.666666666666667","2.9285714285714284","2.9523809523809526","2.761904761904762","7.190476190476191","2.0476190476190474","0.","3.65268115942029","20.62325","154.78876477535033","6.909090909090909","5.2272727272727275","4.045454545454546","2.8636363636363638","0.045454545454545456","258.4372515527951","20.52216230098612","466.44108700357583","1.008130081300813","0.7078651685393258"
5232,717576,2014,"505190","6203420","6230","{6230}","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","10.","0.","0.012732365673542143","0.12732365673542145","0.","mv","mv","mv","mv","mv","mv","mv","mv","1","0","2","20","7","1","1","3.15","0.35","0.05","13.806000000000001","907.","mv","mv","mv","6.878787878787879","4.421052631578948","2.125","2.8181818181818183","2.","9.272727272727273","0.7272727272727273","0.","0.2735353535353535","16.182976190476182","0.5360314967823692","6.515151515151516","5.2727272727272725","3.272727272727273","2.8181818181818183","0.18181818181818182","284.5630050505051","14.116898300439399","195.10318181818184","1.3262032085561497","0.8611111111111112","6.75","5.538461538461538","3.090909090909091","3.411764705882353","3.8947368421052633","5.","3.1052631578947367","0.","1.623816666666667","22.537157407407406","5.036668230880405","6.842105263157895","5.842105263157895","4.368421052631579","3.473684210526316","0.10526315789473684","247.5288289473685","37.80780481716207","778.4608045415958","1.1038062283737025","0.7951807228915663"
5232,717577,2014,"505100","6203540","6230","{6230}","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","12.5","10.185892538833714","0.","5.092946269416857","0.","mv","mv","mv","mv","mv","mv","mv","mv","1","0","3","21","9","0","1","3.238095","0.42857142857142855","0.","13.806000000000001","907.","mv","mv","mv","7.166666666666667","3.28","2.1785714285714284","2.533333333333333","3.3333333333333335","5.733333333333333","2.933333333333333","0.","0.3692222222222222","23.375888888888866","0.5371567020154543","7.1","4.366666666666666","4.2","2.7666666666666666","0.36666666666666664","240.46933333333334","23.08252288288057","313.19583333333344","1.1628415300546449","0.6587301587301587","6.9","4.785714285714286","3.3333333333333335","3.6470588235294117","3.5","5.45","3.05","0.","0.6992063492063493","24.401296296296284","10.975786265464633","7.","5.","5.","3.7142857142857144","0.2857142857142857","227.14709920634917","131.37663839066167","2922.201563492063","1.0941176470588236","0.7428571428571429"
5238,717746,2014,"506400","6257820","6230","{6230}","4.7","mv","mv","mv","mv","0.6","mv","mv","mv","mv","2.4","0.13","18.46153846153846","mv","mv","mv","mv","mv","mv","mv","3.75","0.","0.","0.","0.","mv","mv","mv","mv","mv","mv","mv","mv","1","0","5","36","10","1","6","2.777777","0.2777777777777778","0.027777777777777776","13.4923","822.1","mv","mv","mv","7.12","4.8","5.333333333333333","4.904761904761905","3.6","3.24","5.16","0.","0.2803333333333334","26.910233333333345","0.8124368285799999","7.12","5.12","5.4","4.36","0.24","206.9421333333334","19.219030430599993","532.5060000000001","0.9196428571428571","0.8074074074074075","7.0588235294117645","5.","4.888888888888889","4.28125","3.4","3.914285714285714","4.685714285714286","0.05555555555555555","0.5106372549019609","24.036892857142863","0.8456808968998788","7.142857142857143","5.085714285714285","5.714285714285714","4.2","0.17142857142857143","200.79522303921573","114.69253619591917","2324.555939133987","0.8757102272727273","0.735"
5238,717747,2014,"506210","6257800","6230","{6230}","4.4","mv","mv","mv","mv","0.6","mv","mv","mv","mv","mv","0.12","mv","mv","mv","mv","mv","mv","mv","mv","5.","0.","0.","0.","0.","mv","mv","mv","mv","mv","mv","mv","mv","1","0","4","33","12","1","4","3.030303","0.36363636363636365","0.030303030303030304","13.4923","822.1","mv","mv","mv","6.9523809523809526","5.","4.647058823529412","4.8","3.619047619047619","3.3333333333333335","5.0476190476190474","0.","0.3027777777777778","27.352750000000007","0.562313079062925","6.9523809523809526","5.190476190476191","5.095238095238095","4.285714285714286","0.23809523809523808","226.81700396825406","24.68227985022618","646.5468253968254","1.0329113924050632","0.8411214953271028","7.3","5.125","4.625","3.857142857142857","3.161290322580645","4.806451612903226","4.032258064516129","0.030303030303030304","0.45719354838709675","21.477888888888884","0.8345410642747115","7.193548387096774","5.096774193548387","5.483870967741935","3.903225806451613","0.12903225806451613","221.3380083333333","86.9645274474861","1778.0423956541213","0.833976833976834","0.711764705882353"
5238,717749,2014,"506420","6257760","6230","{6230}","4.4","mv","mv","mv","mv","1.2","mv","mv","mv","mv","2.9","0.23","12.608695652173912","mv","mv","mv","mv","mv","mv","mv","5.","0.","0.012732365673542143","0.","0.","mv","mv","mv","mv","mv","mv","mv","mv","1","0","2","29","8","1","3","2.931034","0.27586206896551724","0.034482758620689655","13.4923","822.1","mv","mv","mv","7.176470588235294","5.571428571428571","4.235294117647059","4.0588235294117645","4.333333333333333","4.","3.6666666666666665","0.","0.48500000000000004","26.222421568627475","0.2542722518343254","6.444444444444445","5.055555555555555","4.5","4.111111111111111","0.1111111111111111","247.86675000000002","48.94278040756679","665.4722569444444","0.9583333333333334","0.9135802469135802","6.928571428571429","5.28","4.1875","4.37037037037037","3.8275862068965516","3.9310344827586206","4.241379310344827","0.034482758620689655","0.4313690476190476","24.16154861111111","0.5919086434176367","7.0344827586206895","5.275862068965517","5.275862068965517","4.241379310344827","0.1724137931034483","211.1849880952381","53.41295056935841","715.0659320436508","1.0436705362078496","0.803921568627451"
5238,717752,2014,"506250","6257730","6230","{6230}","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","6.25","0.","0.012732365673542143","0.","0.","mv","mv","mv","mv","mv","mv","mv","mv","1","0","0","30","8","0","2","2.866666","0.26666666666666666","0.","13.4923","822.1","mv","mv","mv","7.35","5.","4.294117647058823","4.15","3.6818181818181817","3.8181818181818183","4.5","0.","0.3695454545454544","26.821872549019623","0.31915934657998796","6.909090909090909","4.863636363636363","4.863636363636363","3.8636363636363638","0.2727272727272727","209.0313257575758","31.16810464834465","718.9677651515149","0.9664383561643836","0.794392523364486","6.928571428571429","5.615384615384615","4.529411764705882","4.56","3.933333333333333","3.3333333333333335","4.733333333333333","0.03333333333333333","0.4383793103448274","25.990724358974358","0.6410282146238802","7.033333333333333","5.666666666666667","5.333333333333333","4.233333333333333","0.2","203.11533045977015","50.2364331332615","880.8417132782425","1.0067532467532467","0.79375"
5238,717753,2014,"506440","6257800","6230","{6230}","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","6.25","0.","0.","0.","0.","mv","mv","mv","mv","mv","mv","mv","mv","1","0","1","36","9","1","3","2.611111","0.25","0.027777777777777776","13.4923","822.1","mv","mv","mv","7.212121212121212","5.090909090909091","4.75","4.551724137931035","3.7058823529411766","3.6176470588235294","4.676470588235294","0.","0.37598039215686246","25.58358585858587","0.7010778993567607","7.029411764705882","5.205882352941177","5.5","4.176470588235294","0.14705882352941177","224.31394607843131","25.658876899389696","757.4893939393937","0.9582577132486388","0.7593582887700535","7.21875","6.0344827586206895","5.235294117647059","4.933333333333334","4.205882352941177","3.411764705882353","4.382352941176471","0.027777777777777776","0.546705882352941","23.2703908045977","0.848264014071559","7.171428571428572","5.828571428571428","5.685714285714286","4.6571428571428575","0.22857142857142856","211.83535606060605","95.92076461539901","2120.570221620184","0.9423220973782771","0.8190954773869347"
5238,717754,2014,"506440","6257810","6230","{6230}","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","5.","0.","0.","0.","0.","mv","mv","mv","mv","mv","mv","mv","mv","1","0","1","24","5","0","6","2.416666","0.20833333333333334","0.","13.4923","822.1","mv","mv","mv","7.0606060606060606","4.444444444444445","3.9615384615384617","4.161290322580645","3.393939393939394","3.757575757575758","4.848484848484849","0.","0.3116161616161614","28.057222222222233","0.44474456093181786","6.848484848484849","5.0606060606060606","4.848484848484849","3.909090909090909","0.18181818181818182","208.7136010101011","24.516654631850987","641.8406287878787","1.050422799874726","0.80625","7.2727272727272725","4.315789473684211","4.769230769230769","4.25","2.6818181818181817","3.6363636363636362","5.681818181818182","0.041666666666666664","0.36015873015873023","24.94971568627451","0.9683561768106576","7.318181818181818","4.545454545454546","5.7727272727272725","4.090909090909091","0.13636363636363635","183.75684523809525","112.82938720783726","2689.251781746031","0.8911290322580645","0.7086614173228346"
5238,717755,2014,"506350","6257820","6230","{6230}","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","10.","3.819709702062643","0.","0.","0.","mv","mv","mv","mv","mv","mv","mv","mv","1","0","0","24","3","0","7","2.083333","0.125","0.","13.4923","822.1","mv","mv","mv","7.428571428571429","4.846153846153846","5.7368421052631575","5.523809523809524","4.190476190476191","3.0476190476190474","4.761904761904762","0.","0.2914285714285715","27.14991666666669","1.1524151234642859","7.095238095238095","4.9523809523809526","5.238095238095238","5.","0.","230.88039682539684","15.532935273317445","428.29797222222226","0.962865880297073","0.9545454545454546","7.181818181818182","4.857142857142857","5.909090909090909","5.285714285714286","3.130434782608696","2.869565217391304","6.","0.125","1.4446376811594204","24.668604166666668","0.8139527876229057","7.130434782608695","5.","6.086956521739131","5.086956521739131","0.17391304347826086","189.82786594202898","116.23028307917026","2838.823184782608","0.8945054945054945","0.8357142857142857"
5238,717756,2014,"506470","6257740","6230","{6230}","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","5.","0.","0.012732365673542143","0.","0.","mv","mv","mv","mv","mv","mv","mv","mv","1","0","1","25","7","0","3","2.76","0.28","0.","13.4923","822.1","mv","mv","mv","7.130434782608695","5.2727272727272725","4.68","4.521739130434782","3.8846153846153846","3.5384615384615383","4.576923076923077","0.","0.3898076923076923","27.240120000000015","0.4574126700755493","6.769230769230769","5.076923076923077","4.8076923076923075","4.346153846153846","0.34615384615384615","238.780576923077","18.123268395240373","469.32397435897445","0.966183574879227","0.904","7.043478260869565","5.238095238095238","4.583333333333333","4.7727272727272725","3.2","3.8","5.","0.04","0.40120000000000006","25.52859523809523","0.6776487448516056","7.04","5.24","5.44","4.4","0.2","204.6591354166667","74.31983055116119","2086.3233810386473","1.0413223140495869","0.8088235294117647"
5238,717760,2014,"506230","6257790","6230","{6230}","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","6.25","0.","0.","0.","0.","mv","mv","mv","mv","mv","mv","mv","mv","1","0","6","40","15","3","5","3.15","0.375","0.075","13.4923","822.1","mv","mv","mv","7.","4.733333333333333","4.894736842105263","4.5","3.689655172413793","4.","4.310344827586207","0.","0.28339080459770116","26.242419753086434","0.6899200211256156","7.0344827586206895","4.896551724137931","5.310344827586207","4.103448275862069","0.06896551724137931","219.30817528735636","23.368861560456885","661.7350833333333","0.9193548387096774","0.7727272727272727","7.078947368421052","5.","4.545454545454546","3.9444444444444446","3.4615384615384617","4.153846153846154","4.384615384615385","0.025","0.4698684210526316","24.852811111111112","0.924167518142784","7.17948717948718","5.153846153846154","5.487179487179487","3.9743589743589745","0.1794871794871795","205.76564639639642","82.68178817397882","1743.7588866366368","0.8677777777777778","0.7242990654205608"
5238,717761,2014,"506070","6257880","6230","{6230}","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","3.75","5.092946269416857","0.","0.","0.","mv","mv","mv","mv","mv","mv","mv","mv","1","0","0","23","0","0","9","1.521739","0.","0.","13.4923","822.1","mv","mv","mv","7.090909090909091","5.","7.","6.5","4.7272727272727275","2.8181818181818183","4.454545454545454","0.","0.38181818181818183","25.596904761904756","1.0970130303409098","7.545454545454546","5.045454545454546","6.045454545454546","5.454545454545454","0.","249.3196212121213","32.066399918787866","840.2954545454545","0.9285714285714286","0.9022556390977443","7.2","4.894736842105263","6.375","6.285714285714286","4.523809523809524","1.5238095238095237","5.9523809523809526","0.16666666666666666","1.4673809523809525","24.709107142857142","14.557489448232994","7.","5.045454545454546","6.590909090909091","6.","0.13636363636363635","192.82593452380956","150.7315417596018","3713.8941041666667","0.9859943977591037","0.9103448275862069"
5248,718046,2014,"508560","6258850","6230","{6230}","4.3","mv","mv","mv","mv","1.","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","0.","1.25","0.","0.","0.","0.","mv","mv","mv","mv","mv","mv","mv","mv","1","0","0","21","2","0","4","2.238095","0.09523809523809523","0.","14.4526","822.1","mv","mv","mv","7.055555555555555","5.142857142857143","4.705882352941177","4.411764705882353","3.95","3.8","4.25","0.","0.3922500000000001","26.96087719298248","0.4779145833357141","6.65","4.95","4.8","4.3","0.2","237.4821875","15.35022709443333","455.67953750000027","0.9375","0.8958333333333334","7.2631578947368425","4.555555555555555","5.","4.555555555555555","2.7","3.45","5.85","0.09090909090909091","0.3286842105263159","25.8424","0.6920961642249999","7.3","4.8","5.8","4.5","0.2","187.51999583333335","78.32950133521247","2252.4643708333338","0.9111111111111111","0.7758620689655172"
5248,718047,2014,"508650","6258780","6230","{6230}","4.3","mv","mv","mv","mv","0.9","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","mv","0.","0.","0.","0.","0.012732365673542143","0.","mv","mv","mv","mv","mv","mv","mv","mv","1","0","6","29","13","2","0","3.413793","0.4482758620689655","0.06896551724137931","14.4526","822.1","mv","mv","mv","7.324324324324325","4.45","4.612903225806452","4.405405405405405","3.5135135135135136","4.486486486486487","4.","0.","0.3373873873873874","27.532171171171193","0.6631772111754998","6.864864864864865","4.783783783783784","5.108108108108108","3.945945945945946","0.05405405405405406","218.49355855855856","20.732369505139644","471.8245720720721","0.9550179550179551","0.7724867724867724","7.076923076923077","4.95","4.0625","3.75","2.7586206896551726","5.862068965517241","3.3793103448275863","0.","0.37406896551724145","24.386286666666663","1.1535301131037654","7.","5.172413793103448","5.0344827586206895","3.689655172413793","0.13793103448275862","230.02989367816096","63.13276894586847","1704.0717959389397","0.9230769230769231","0.7328767123287672"
